"location","name","peopleName","gentile","inseeCode"
"http://fr.dbpedia.org/resource/Altorf","Altorf","Altorfois","Altorfois","67008"
"http://fr.dbpedia.org/resource/Altwiller","Altwiller","Altwillerois, Altwilleroises","Altwillerois, Altwilleroises","67009"
"http://fr.dbpedia.org/resource/Amancy","Amancy","Amanciens","Amanciens","74007"
"http://fr.dbpedia.org/resource/Amanvillers","Amanvillers","Amanvillois","Amanvillois","57017"
"http://fr.dbpedia.org/resource/Ambeyrac","Ambeyrac","Ambairacois","Ambairacois","12007"
"http://fr.dbpedia.org/resource/Ambilly","Ambilly","Ambilliens / Ambilliennes","Ambilliens / Ambilliennes","74008"
"http://fr.dbpedia.org/resource/Ambleville_(Val-d'Oise)","Ambleville (Val-d'Oise)","Amblevillois","Amblevillois","95011"
"http://fr.dbpedia.org/resource/Ambonnay","Ambonnay","Ambonnagéen","Ambonnagéen","51007"
"http://fr.dbpedia.org/resource/Ambrières-les-Vallées","Ambrières-les-Vallées","Amboriverain","Amboriverain","53003"
"http://fr.dbpedia.org/resource/Ambès","Ambès","Ambésiens","Ambésiens","33004"
"http://fr.dbpedia.org/resource/Amirat","Amirat","Amiratois","Amiratois","06002"
"http://fr.dbpedia.org/resource/Amnéville","Amnéville","Amnévillois","Amnévillois","57019"
"http://fr.dbpedia.org/resource/Ampoigné","Ampoigné","Ampoignéen","Ampoignéen","53004"
"http://fr.dbpedia.org/resource/Ancelle_(Hautes-Alpes)","Ancelle (Hautes-Alpes)","Ancellus","Ancellus","05004"
"http://fr.dbpedia.org/resource/Ancemont","Ancemont","Ancemontois","Ancemontois","55009"
"http://fr.dbpedia.org/resource/Ancerville_(Meuse)","Ancerville (Meuse)","Ancervillois","Ancervillois","55010"
"http://fr.dbpedia.org/resource/Ancerville_(Moselle)","Ancerville (Moselle)","Ancervillois","Ancervillois","57020"
"http://fr.dbpedia.org/resource/Ancy-sur-Moselle","Ancy-sur-Moselle","Ancéens","Ancéens","57021"
"http://fr.dbpedia.org/resource/Andernay","Andernay","Chayants","Chayants","55011"
"http://fr.dbpedia.org/resource/Andilly_(Val-d'Oise)","Andilly (Val-d'Oise)","Andillois","Andillois","95014"
"http://fr.dbpedia.org/resource/Andlau","Andlau","Andlaviens, Andlaviennes","Andlaviens, Andlaviennes","67010"
"http://fr.dbpedia.org/resource/Andonville","Andonville","Andonvillois","Andonvillois","45005"
"http://fr.dbpedia.org/resource/Angerville_(Essonne)","Angerville (Essonne)","Angervillois","Angervillois","91016"
"http://fr.dbpedia.org/resource/Angervilliers","Angervilliers","Angervilliérois","Angervilliérois","91017"
"http://fr.dbpedia.org/resource/Angevillers","Angevillers","Angevillois, Angevilloises","Angevillois, Angevilloises","57022"
"http://fr.dbpedia.org/resource/Anglars-Saint-Félix","Anglars-Saint-Félix","Anglarcois","Anglarcois","12008"
"http://fr.dbpedia.org/resource/Anglefort","Anglefort","Clafordans","Clafordans","01010"
"http://fr.dbpedia.org/resource/Angoisse_(Dordogne)","Angoisse (Dordogne)","Angoissais","Angoissais","24008"
"http://fr.dbpedia.org/resource/Annot","Annot","Annotains","Annotains","04008"
"http://fr.dbpedia.org/resource/Anthon","Anthon","Anthonois","Anthonois","38011"
"http://fr.dbpedia.org/resource/Anthy-sur-Léman","Anthy-sur-Léman","Anthychois / Anthychoise","Anthychois / Anthychoise","74013"
"http://fr.dbpedia.org/resource/Antichan-de-Frontignes","Antichan-de-Frontignes","Antichanais","Antichanais","31009"
"http://fr.dbpedia.org/resource/Antignac_(Haute-Garonne)","Antignac (Haute-Garonne)","Antignacois","Antignacois","31010"
"http://fr.dbpedia.org/resource/Antraigues-sur-Volane","Antraigues-sur-Volane","Antraïgains","Antraïgains","07011"
"http://fr.dbpedia.org/resource/Antugnac","Antugnac","Antugnacois","Antugnacois","11010"
"http://fr.dbpedia.org/resource/Apprieu","Apprieu","Apprelans","Apprelans","38013"
"http://fr.dbpedia.org/resource/Apremont-la-Forêt","Apremont-la-Forêt","Asperomontais","Asperomontais","55012"
"http://fr.dbpedia.org/resource/Arabaux","Arabaux","Arabausois","Arabausois","09013"
"http://fr.dbpedia.org/resource/Arandon","Arandon","Arandonais","Arandonais","38014"
"http://fr.dbpedia.org/resource/Arbas_(Haute-Garonne)","Arbas (Haute-Garonne)","Arbasiens","Arbasiens","31011"
"http://fr.dbpedia.org/resource/Arbon_(Haute-Garonne)","Arbon (Haute-Garonne)","Arbonnais","Arbonnais","31012"
"http://fr.dbpedia.org/resource/Archail","Archail","Archailois","Archailois","04009"
"http://fr.dbpedia.org/resource/Ardiège","Ardiège","Ardiéjois","Ardiéjois","31013"
"http://fr.dbpedia.org/resource/Ardoix","Ardoix","Ardoisiens","Ardoisiens","07013"
"http://fr.dbpedia.org/resource/Argein","Argein","Argenois","Argenois","09014"
"http://fr.dbpedia.org/resource/Argeliers","Argeliers","Argeliésois","Argeliésois","11012"
"http://fr.dbpedia.org/resource/Argenton-Notre-Dame","Argenton-Notre-Dame","Argentonais","Argentonais","53006"
"http://fr.dbpedia.org/resource/Argentré_(Mayenne)","Argentré (Mayenne)","Argentréens","Argentréens","53007"
"http://fr.dbpedia.org/resource/Arguel_(Doubs)","Arguel (Doubs)","Argueliens","Argueliens","25027"
"http://fr.dbpedia.org/resource/Arguel_(Somme)","Arguel (Somme)","Arguelois, Argueloises","Arguelois, Argueloises","80026"
"http://fr.dbpedia.org/resource/Arguenos","Arguenos","Arguenosiens, Arguenosiennes","Arguenosiens, Arguenosiennes","31014"
"http://fr.dbpedia.org/resource/Argut-Dessous","Argut-Dessous","Argutois","Argutois","31015"
"http://fr.dbpedia.org/resource/Arignac","Arignac","Arignacois","Arignacois","09015"
"http://fr.dbpedia.org/resource/Arlebosc","Arlebosc","Arlebossiens","Arlebossiens","07014"
"http://fr.dbpedia.org/resource/Arlos","Arlos","Arlosiens","Arlosiens","31017"
"http://fr.dbpedia.org/resource/Armissan","Armissan","Armissannais","Armissannais","11014"
"http://fr.dbpedia.org/resource/Armoy","Armoy","Armoisiens","Armoisiens","74020"
"http://fr.dbpedia.org/resource/Arnac","Arnac","Arnacois","Arnacois","15011"
"http://fr.dbpedia.org/resource/Arnaud-Guilhem","Arnaud-Guilhem","Arnaud-Guilhémois","Arnaud-Guilhémois","31018"
"http://fr.dbpedia.org/resource/Arnave","Arnave","Arnavais","Arnavais","09016"
"http://fr.dbpedia.org/resource/Arnaville","Arnaville","Arnavillois, Arnavilloise","Arnavillois, Arnavilloise","54022"
"http://fr.dbpedia.org/resource/Arnouville","Arnouville","Arnouvillois, Arnouvilloises","Arnouvillois, Arnouvilloises","95019"
"http://fr.dbpedia.org/resource/Arquenay","Arquenay","Arquenaysien","Arquenaysien","53009"
"http://fr.dbpedia.org/resource/Arques_(Aude)","Arques (Aude)","Arquois","Arquois","11015"
"http://fr.dbpedia.org/resource/Arques_(Aveyron)","Arques (Aveyron)","Arcasois","Arcasois","12010"
"http://fr.dbpedia.org/resource/Arquettes-en-Val","Arquettes-en-Val","Arquettois","Arquettois","11016"
"http://fr.dbpedia.org/resource/Arquèves","Arquèves","Arquévois","Arquévois","80028"
"http://fr.dbpedia.org/resource/Arracourt","Arracourt","Arracourtois","Arracourtois","54023"
"http://fr.dbpedia.org/resource/Arrancourt","Arrancourt","Arrancourtois","Arrancourtois","91022"
"http://fr.dbpedia.org/resource/Arrien-en-Bethmale","Arrien-en-Bethmale","Arrienois","Arrienois","09017"
"http://fr.dbpedia.org/resource/Arrout","Arrout","Arroutois","Arroutois","09018"
"http://fr.dbpedia.org/resource/Arry_(Moselle)","Arry (Moselle)","Arrygeois","Arrygeois","57030"
"http://fr.dbpedia.org/resource/Ars-Laquenexy","Ars-Laquenexy","Ars-laquenexois","Ars-laquenexois","57031"
"http://fr.dbpedia.org/resource/Ars-sur-Moselle","Ars-sur-Moselle","Arsois","Arsois","57032"
"http://fr.dbpedia.org/resource/Art-sur-Meurthe","Art-sur-Meurthe","Arcquois, Arcquoises","Arcquois, Arcquoises","54025"
"http://fr.dbpedia.org/resource/Artemps","Artemps","Artempois","Artempois","02025"
"http://fr.dbpedia.org/resource/Artigue","Artigue","Artigois","Artigois","31019"
"http://fr.dbpedia.org/resource/Artolsheim","Artolsheim","Artolsheimois, Artolsheimoises","Artolsheimois, Artolsheimoises","67011"
"http://fr.dbpedia.org/resource/Arvieu","Arvieu","Arvieunois","Arvieunois","12011"
"http://fr.dbpedia.org/resource/Arvigna","Arvigna","Arvignanais","Arvignanais","09022"
"http://fr.dbpedia.org/resource/Arzens","Arzens","Arzenais","Arzenais","11018"
"http://fr.dbpedia.org/resource/Aschbach","Aschbach","Aschbachois, Aschbachoises","Aschbachois, Aschbachoises","67012"
"http://fr.dbpedia.org/resource/Aschères-le-Marché","Aschères-le-Marché","Aschèrois","Aschèrois","45009"
"http://fr.dbpedia.org/resource/Ascros","Ascros","Ascrossois","Ascrossois","06005"
"http://fr.dbpedia.org/resource/Asnières-sur-Oise","Asnières-sur-Oise","Asnièrois","Asnièrois","95026"
"http://fr.dbpedia.org/resource/Aspet","Aspet","Aspétois","Aspétois","31020"
"http://fr.dbpedia.org/resource/Aspremont_(Hautes-Alpes)","Aspremont (Hautes-Alpes)","Aspremontais","Aspremontais","05008"
"http://fr.dbpedia.org/resource/Aspres-lès-Corps","Aspres-lès-Corps","Asprions","Asprions","05009"
"http://fr.dbpedia.org/resource/Aspres-sur-Buëch","Aspres-sur-Buëch","Aspriens","Aspriens","05010"
"http://fr.dbpedia.org/resource/Aspret-Sarrat","Aspret-Sarrat","Aspretois","Aspretois","31021"
"http://fr.dbpedia.org/resource/Asprières","Asprières","Aspriérois(e)","Aspriérois","12012"
"http://fr.dbpedia.org/resource/Assieu","Assieu","Assieutaires","Assieutaires","38017"
"http://fr.dbpedia.org/resource/Asswiller","Asswiller","Asswillerois, Asswilleroises","Asswillerois, Asswilleroises","67013"
"http://fr.dbpedia.org/resource/Astillé","Astillé","Astilléens","Astilléens","53011"
"http://fr.dbpedia.org/resource/Aston_(Ariège)","Aston (Ariège)","Astonnais","Astonnais","09024"
"http://fr.dbpedia.org/resource/Athies_(Somme)","Athies (Somme)","Althéiens","Althéiens","80034"
"http://fr.dbpedia.org/resource/Athée_(Mayenne)","Athée (Mayenne)","Athéens","Athéens","53012"
"http://fr.dbpedia.org/resource/Attignat","Attignat","Attignatis","Attignatis","01024"
"http://fr.dbpedia.org/resource/Aubenas-les-Alpes","Aubenas-les-Alpes","Albascecois","Albascecois","04012"
"http://fr.dbpedia.org/resource/Auberives-en-Royans","Auberives-en-Royans","Auberivains","Auberivains","38018"
"http://fr.dbpedia.org/resource/Auberives-sur-Varèze","Auberives-sur-Varèze","Auberivois","Auberivois","38019"
"http://fr.dbpedia.org/resource/Aubeterre","Aubeterre","Aubeterrien, Aubeterrienne","Aubeterrien, Aubeterrienne","10015"
"http://fr.dbpedia.org/resource/Aubignas","Aubignas","Aubignassiens, Aubignassiennes","Aubignassiens, Aubignassiennes","07020"
"http://fr.dbpedia.org/resource/Aubignosc","Aubignosc","Aubignoscais","Aubignoscais","04013"
"http://fr.dbpedia.org/resource/Aubin_(Aveyron)","Aubin (Aveyron)","Aubinois","Aubinois","12013"
"http://fr.dbpedia.org/resource/Aubréville","Aubréville","Aubrevillois","Aubrevillois","55014"
"http://fr.dbpedia.org/resource/Aucazein","Aucazein","Aucazénois","Aucazénois","09025"
"http://fr.dbpedia.org/resource/Audes","Audes","Audois, Audoise","Audois, Audoise","03010"
"http://fr.dbpedia.org/resource/Audeville","Audeville","Audevillois","Audevillois","45012"
"http://fr.dbpedia.org/resource/Audressein","Audressein","Audressenois","Audressenois","09026"
"http://fr.dbpedia.org/resource/Audun-le-Roman","Audun-le-Roman","Audunois, Audunoise","Audunois, Audunoise","54029"
"http://fr.dbpedia.org/resource/Auenheim","Auenheim","Auenheimois, Auenheimoises","Auenheimois, Auenheimoises","67014"
"http://fr.dbpedia.org/resource/Augny","Augny","Aunéens","Aunéens","57039"
"http://fr.dbpedia.org/resource/Aulnois-en-Perthois","Aulnois-en-Perthois","Accalés","Accalés","55015"
"http://fr.dbpedia.org/resource/Aumetz","Aumetz","Aumessois","Aumessois","57041"
"http://fr.dbpedia.org/resource/Aumont-en-Halatte","Aumont-en-Halatte","Aumontois","Aumontois","60028"
"http://fr.dbpedia.org/resource/Aunat_(Aude)","Aunat (Aude)","Aunatois","Aunatois","11019"
"http://fr.dbpedia.org/resource/Aurelle-Verlac","Aurelle-Verlac","Aurellacois","Aurellacois","12014"
"http://fr.dbpedia.org/resource/Auriac-Lagast","Auriac-Lagast","Aurigastois ou Auriacois","Aurigastois ou Auriacois","12015"
"http://fr.dbpedia.org/resource/Auriac_(Aude)","Auriac (Aude)","Auriacois","Auriacois","11020"
"http://fr.dbpedia.org/resource/Auribail","Auribail","Aurivalois, Aurivaloises","Aurivalois, Aurivaloises","31027"
"http://fr.dbpedia.org/resource/Aurin","Aurin","Aurinois","Aurinois","31029"
"http://fr.dbpedia.org/resource/Aurons","Aurons","Auronais","Auronais","13008"
"http://fr.dbpedia.org/resource/Ausson","Ausson","Aussonnais","Aussonnais","31031"
"http://fr.dbpedia.org/resource/Autechaux-Roide","Autechaux-Roide","Autechaliens","Autechaliens","25033"
"http://fr.dbpedia.org/resource/Auterive_(Haute-Garonne)","Auterive (Haute-Garonne)","Auterivains","Auterivains","31033"
"http://fr.dbpedia.org/resource/Authie_(Somme)","Authie (Somme)","Altheens ou Alteiens","Altheens ou Alteiens","80043"
"http://fr.dbpedia.org/resource/Authon-la-Plaine","Authon-la-Plaine","Authonais","Authonais","91035"
"http://fr.dbpedia.org/resource/Authon_(Alpes-de-Haute-Provence)","Authon (Alpes-de-Haute-Provence)","Authoniers","Authoniers","04016"
"http://fr.dbpedia.org/resource/Authuille","Authuille","Authuillois(es)","Authuillois","80045"
"http://fr.dbpedia.org/resource/Autruy-sur-Juine","Autruy-sur-Juine","Altraciens","Altraciens","45015"
"http://fr.dbpedia.org/resource/Auvare","Auvare","Auvarois","Auvarois","06008"
"http://fr.dbpedia.org/resource/Auvernaux","Auvernaux","Auvernois","Auvernois","91037"
"http://fr.dbpedia.org/resource/Auvers-Saint-Georges","Auvers-Saint-Georges","Auversois","Auversois","91038"
"http://fr.dbpedia.org/resource/Auxon_(Aube)","Auxon (Aube)","Alsoniens","Alsoniens","10018"
"http://fr.dbpedia.org/resource/Auzas","Auzas","Auzasiens","Auzasiens","31034"
"http://fr.dbpedia.org/resource/Auzet","Auzet","Auzétans","Auzétans","04017"
"http://fr.dbpedia.org/resource/Auzits","Auzits","Auzitains","Auzitains","12016"
"http://fr.dbpedia.org/resource/Avançon_(Hautes-Alpes)","Avançon (Hautes-Alpes)","Avançonnais","Avançonnais","05011"
"http://fr.dbpedia.org/resource/Aveluy","Aveluy","Avelloluciens","Avelloluciens","80047"
"http://fr.dbpedia.org/resource/Avenay-Val-d'Or","Avenay-Val-d'Or","Avenaysien","Avenaysien","51028"
"http://fr.dbpedia.org/resource/Averton","Averton","Avertonnais","Avertonnais","53013"
"http://fr.dbpedia.org/resource/Avignonet","Avignonet","Avignonetins","Avignonetins","38023"
"http://fr.dbpedia.org/resource/Avillers-Sainte-Croix","Avillers-Sainte-Croix","Avilottes","Avilottes","55021"
"http://fr.dbpedia.org/resource/Avilly-Saint-Léonard","Avilly-Saint-Léonard","Avillois","Avillois","60033"
"http://fr.dbpedia.org/resource/Avioth","Avioth","Aviotois","Aviotois","55022"
"http://fr.dbpedia.org/resource/Avirey-Lingey","Avirey-Lingey","Arivey-Lingeois","Arivey-Lingeois","10022"
"http://fr.dbpedia.org/resource/Avize","Avize","Avizois","Avizois","51029"
"http://fr.dbpedia.org/resource/Avolsheim","Avolsheim","Avolsheimois, Avolsheimoises","Avolsheimois, Avolsheimoises","67016"
"http://fr.dbpedia.org/resource/Avrainville_(Essonne)","Avrainville (Essonne)","Avrainvillois","Avrainvillois","91041"
"http://fr.dbpedia.org/resource/Ax-les-Thermes","Ax-les-Thermes","Axéens","Axéens","09032"
"http://fr.dbpedia.org/resource/Axat","Axat","Axatois, Axatoises","Axatois, Axatoises","11021"
"http://fr.dbpedia.org/resource/Axiat","Axiat","Axiatois","Axiatois","09031"
"http://fr.dbpedia.org/resource/Ay-sur-Moselle","Ay-sur-Moselle","Ayens","Ayens","57043"
"http://fr.dbpedia.org/resource/Ay_(Marne)","Ay (Marne)","Agéens","Agéens","51030"
"http://fr.dbpedia.org/resource/Ayrens","Ayrens","Ayrensois","Ayrensois","15016"
"http://fr.dbpedia.org/resource/Ayssènes","Ayssènes","Ayssenols","Ayssenols","12017"
"http://fr.dbpedia.org/resource/Azannes-et-Soumazannes","Azannes-et-Soumazannes","Azannois","Azannois","55024"
"http://fr.dbpedia.org/resource/Azille","Azille","Azillois","Azillois","11022"
"http://fr.dbpedia.org/resource/Azolette","Azolette","Azolettons","Azolettons","69016"
"http://fr.dbpedia.org/resource/Azy-sur-Marne","Azy-sur-Marne","Azyciens","Azyciens","02042"
"http://fr.dbpedia.org/resource/Azé_(Mayenne)","Azé (Mayenne)","Azéen","Azéen","53014"
"http://fr.dbpedia.org/resource/Baccon","Baccon","Bacconnais","Bacconnais","45019"
"http://fr.dbpedia.org/resource/Bachos","Bachos","Bachossois","Bachossois","31040"
"http://fr.dbpedia.org/resource/Baconnes","Baconnes","Baconnais","Baconnais","51031"
"http://fr.dbpedia.org/resource/Bacouel-sur-Selle","Bacouel-sur-Selle","Bacouellois(es)","Bacouellois","80050"
"http://fr.dbpedia.org/resource/Badens","Badens","Badenois","Badenois","11023"
"http://fr.dbpedia.org/resource/Baerendorf","Baerendorf","Baerendorfois(es)","Baerendorfois","67017"
"http://fr.dbpedia.org/resource/Bagert","Bagert","Bagertois","Bagertois","09033"
"http://fr.dbpedia.org/resource/Bages_(Aude)","Bages (Aude)","Bageasois, Bageasoises","Bageasois, Bageasoises","11024"
"http://fr.dbpedia.org/resource/Bagiry","Bagiry","Bagiriens","Bagiriens","31041"
"http://fr.dbpedia.org/resource/Bagneux_(Allier)","Bagneux (Allier)","Bagnolais, Bagnolaises","Bagnolais, Bagnolaises","03015"
"http://fr.dbpedia.org/resource/Bagnères-de-Luchon","Bagnères-de-Luchon","Luchonnais","Luchonnais","31042"
"http://fr.dbpedia.org/resource/Bainville-sur-Madon","Bainville-sur-Madon","Bainvillois","Bainvillois","54043"
"http://fr.dbpedia.org/resource/Bairols","Bairols","Bairolois","Bairolois","06009"
"http://fr.dbpedia.org/resource/Bais_(Mayenne)","Bais (Mayenne)","Baidicéens, Baldicéens","Baidicéens, Baldicéens","53016"
"http://fr.dbpedia.org/resource/Baix","Baix","Baixois, Baixoises","Baixois, Baixoises","07022"
"http://fr.dbpedia.org/resource/Balacet","Balacet","Balacetois","Balacetois","09034"
"http://fr.dbpedia.org/resource/Balaguier-d'Olt","Balaguier-d'Olt","Balaguiérois","Balaguiérois","12018"
"http://fr.dbpedia.org/resource/Balaguier-sur-Rance","Balaguier-sur-Rance","Balaguiérois","Balaguiérois","12019"
"http://fr.dbpedia.org/resource/Balaguères","Balaguères","Balaguérois","Balaguérois","09035"
"http://fr.dbpedia.org/resource/Balan_(Ain)","Balan (Ain)","Balanais","Balanais","01027"
"http://fr.dbpedia.org/resource/Balan_(Ardennes)","Balan (Ardennes)","Balanais, Balanaises","Balanais, Balanaises","08043"
"http://fr.dbpedia.org/resource/Balazuc","Balazuc","Balazucain(es)","Balazucain","07023"
"http://fr.dbpedia.org/resource/Balbronn","Balbronn","Balbronnais, Balbronnaises","Balbronnais, Balbronnaises","67018"
"http://fr.dbpedia.org/resource/Balesta","Balesta","Balestois","Balestois","31043"
"http://fr.dbpedia.org/resource/Ballainvilliers","Ballainvilliers","Ballainvillois","Ballainvillois","91044"
"http://fr.dbpedia.org/resource/Ballots","Ballots","Balloçais","Balloçais","53018"
"http://fr.dbpedia.org/resource/Ballée","Ballée","Balléens","Balléens","53017"
"http://fr.dbpedia.org/resource/Balsac_(Aveyron)","Balsac (Aveyron)","Balsacois, Balsacoise","Balsacois, Balsacoise","12020"
"http://fr.dbpedia.org/resource/Banne","Banne","Bannards","Bannards","07024"
"http://fr.dbpedia.org/resource/Bannes_(Marne)","Bannes (Marne)","Bannats","Bannats","51035"
"http://fr.dbpedia.org/resource/Bannes_(Mayenne)","Bannes (Mayenne)","Bannéens","Bannéens","53019"
"http://fr.dbpedia.org/resource/Bannoncourt","Bannoncourt","Bannoncourtois","Bannoncourtois","55027"
"http://fr.dbpedia.org/resource/Bantheville","Bantheville","Banthevillois","Banthevillois","55028"
"http://fr.dbpedia.org/resource/Bar-sur-Seine","Bar-sur-Seine","Barséquanais","Barséquanais","10034"
"http://fr.dbpedia.org/resource/Baraigne","Baraigne","Baraignois","Baraignois","11026"
"http://fr.dbpedia.org/resource/Baraqueville","Baraqueville","Baraquevillois","Baraquevillois","12056"
"http://fr.dbpedia.org/resource/Baratier","Baratier","Baratons","Baratons","05012"
"http://fr.dbpedia.org/resource/Barbaste","Barbaste","Barbastais","Barbastais","47021"
"http://fr.dbpedia.org/resource/Barbaste","Barbaste","Barbastais","Barbastaises","47021"
"http://fr.dbpedia.org/resource/Barbaste","Barbaste","Barbastaises","Barbastais","47021"
"http://fr.dbpedia.org/resource/Barbaste","Barbaste","Barbastaises","Barbastaises","47021"
"http://fr.dbpedia.org/resource/Barbazan","Barbazan","Barbazanais","Barbazanais","31045"
"http://fr.dbpedia.org/resource/Barcelonnette","Barcelonnette","Barcelonnette","Barcelonnette","04019"
"http://fr.dbpedia.org/resource/Barcillonnette","Barcillonnette","Barcillonnettois","Barcillonnettois","05013"
"http://fr.dbpedia.org/resource/Barembach","Barembach","Barembachois(es)","Barembachois","67020"
"http://fr.dbpedia.org/resource/Baren_(Haute-Garonne)","Baren (Haute-Garonne)","Baréens","Baréens","31046"
"http://fr.dbpedia.org/resource/Barjac_(Ariège)","Barjac (Ariège)","Barjacois","Barjacois","09037"
"http://fr.dbpedia.org/resource/Barles","Barles","Barlatans","Barlatans","04020"
"http://fr.dbpedia.org/resource/Barr_(Bas-Rhin)","Barr (Bas-Rhin)","Barrois, Barroises","Barrois, Barroises","67021"
"http://fr.dbpedia.org/resource/Barras_(Alpes-de-Haute-Provence)","Barras (Alpes-de-Haute-Provence)","Barrasiens","Barrasiens","04021"
"http://fr.dbpedia.org/resource/Barrême","Barrême","Barrémois","Barrémois","04022"
"http://fr.dbpedia.org/resource/Bartenheim","Bartenheim","Bartenheimois, Bartenheimoises","Bartenheimois, Bartenheimoises","68021"
"http://fr.dbpedia.org/resource/Bassemberg","Bassemberg","Bassembergeois(es)","Bassembergeois","67022"
"http://fr.dbpedia.org/resource/Battenheim","Battenheim","Battenheimois, Battenheimoises","Battenheimois, Battenheimoises","68022"
"http://fr.dbpedia.org/resource/Baulne","Baulne","Baulnois","Baulnois","91047"
"http://fr.dbpedia.org/resource/Baulou","Baulou","Baulouais","Baulouais","09044"
"http://fr.dbpedia.org/resource/Bax_(Haute-Garonne)","Bax (Haute-Garonne)","Baxéens","Baxéens","31047"
"http://fr.dbpedia.org/resource/Bayons","Bayons","Bayonnais","Bayonnais","04023"
"http://fr.dbpedia.org/resource/Bazas","Bazas","Bazadais","Bazadais","33036"
"http://fr.dbpedia.org/resource/Bazeilles-sur-Othain","Bazeilles-sur-Othain","Bazeillois","Bazeillois","55034"
"http://fr.dbpedia.org/resource/Bazoches-les-Gallerandes","Bazoches-les-Gallerandes","Bazochons","Bazochons","45025"
"http://fr.dbpedia.org/resource/Bazoncourt","Bazoncourt","Bazoncourtois","Bazoncourtois","57055"
"http://fr.dbpedia.org/resource/Bazougers","Bazougers","Bazougerois","Bazougerois","53025"
"http://fr.dbpedia.org/resource/Beaucamps-le-Vieux","Beaucamps-le-Vieux","Beaucampois","Beaucampois","80062"
"http://fr.dbpedia.org/resource/Beauchalot","Beauchalot","Beauchalotois","Beauchalotois","31050"
"http://fr.dbpedia.org/resource/Beaucourt-en-Santerre","Beaucourt-en-Santerre","Beaucourtois","Beaucourtois","80064"
"http://fr.dbpedia.org/resource/Beaucourt-sur-l'Ancre","Beaucourt-sur-l'Ancre","Beaucourtois(es)","Beaucourtois","80065"
"http://fr.dbpedia.org/resource/Beaucourt-sur-l'Hallue","Beaucourt-sur-l'Hallue","Beaucourtois","Beaucourtois","80066"
"http://fr.dbpedia.org/resource/Beaucroissant","Beaucroissant","Manants / Manantes","Manants / Manantes","38030"
"http://fr.dbpedia.org/resource/Beaufort_(Haute-Garonne)","Beaufort (Haute-Garonne)","Beaufortais, Beaufortaises","Beaufortais, Beaufortaises","31051"
"http://fr.dbpedia.org/resource/Beaujeu_(Alpes-de-Haute-Provence)","Beaujeu (Alpes-de-Haute-Provence)","Beaujolais","Beaujolais","04024"
"http://fr.dbpedia.org/resource/Beaulieu-sous-la-Roche","Beaulieu-sous-la-Roche","Bellolocustres","Bellolocustres","85016"
"http://fr.dbpedia.org/resource/Beaulieu-sur-Oudon","Beaulieu-sur-Oudon","Belloudoniens","Belloudoniens","53026"
"http://fr.dbpedia.org/resource/Beaulieu_(Ardèche)","Beaulieu (Ardèche)","Beaulieusards, Beaulieusardes","Beaulieusards, Beaulieusardes","07028"
"http://fr.dbpedia.org/resource/Beaulieu_(Ardèche)","Beaulieu (Ardèche)","Beaulieusards, Beaulieusardes","Belliloqueteux, Belliloqueteuses ou","07028"
"http://fr.dbpedia.org/resource/Beaulieu_(Ardèche)","Beaulieu (Ardèche)","Belliloqueteux, Belliloqueteuses ou","Beaulieusards, Beaulieusardes","07028"
"http://fr.dbpedia.org/resource/Beaulieu_(Ardèche)","Beaulieu (Ardèche)","Belliloqueteux, Belliloqueteuses ou","Belliloqueteux, Belliloqueteuses ou","07028"
"http://fr.dbpedia.org/resource/Beaulieu_(Isère)","Beaulieu (Isère)","Beaulieurains","Beaulieurains","38033"
"http://fr.dbpedia.org/resource/Beaumont-du-Périgord","Beaumont-du-Périgord","Beaumontois, Beaumontoises","Beaumontois, Beaumontoises","24028"
"http://fr.dbpedia.org/resource/Beaumont-sur-Vesle","Beaumont-sur-Vesle","Belmontois, Belmontoise","Belmontois, Belmontoise","51044"
"http://fr.dbpedia.org/resource/Beaune-d'Allier","Beaune-d'Allier","Beaunois, Beaunoises","Beaunois, Beaunoises","03020"
"http://fr.dbpedia.org/resource/Beaupréau","Beaupréau","Bellopratains","Bellopratains","49023"
"http://fr.dbpedia.org/resource/Beaurepaire_(Isère)","Beaurepaire (Isère)","Beaurepairois","Beaurepairois","38034"
"http://fr.dbpedia.org/resource/Beauvezer","Beauvezer","Beauvezérois","Beauvezérois","04025"
"http://fr.dbpedia.org/resource/Beauvoir-de-Marc","Beauvoir-de-Marc","Beauvoisards","Beauvoisards","38035"
"http://fr.dbpedia.org/resource/Beauvène","Beauvène","Beauvenais","Beauvenais","07030"
"http://fr.dbpedia.org/resource/Behonne","Behonne","Behonnais","Behonnais","55041"
"http://fr.dbpedia.org/resource/Beinheim","Beinheim","Beinheimois, Beinheimoises","Beinheimois, Beinheimoises","67025"
"http://fr.dbpedia.org/resource/Belbèze-en-Comminges","Belbèze-en-Comminges","Belbèziens","Belbèziens","31059"
"http://fr.dbpedia.org/resource/Belcaire","Belcaire","Belcairois","Belcairois","11028"
"http://fr.dbpedia.org/resource/Belcastel_(Aveyron)","Belcastel (Aveyron)","Belcastélois, Belcastéloise","Belcastélois, Belcastéloise","12024"
"http://fr.dbpedia.org/resource/Belcodène","Belcodène","Belcodénoise, Belcodénois","Belcodénoise, Belcodénois","13013"
"http://fr.dbpedia.org/resource/Belgeard","Belgeard","Belgeardais","Belgeardais","53028"
